Year,Species,SpGroup,Catch/Capture(t)
1957,Frigate tuna,TUNAS,11.9167055721736
1957,Indo-Pacific king mackerel,SEERFISH,136.135824018603
1957,Kawakawa,TUNAS,352.249653676495
1957,Longtail tuna,TUNAS,327.704392928677
1957,Skipjack tuna,TUNAS,6.51797192064333
1957,Yellowfin tuna,TUNAS,10.6515495077959
1957,Albacore,TUNAS,0.00479647523384436
1957,Bigeye tuna,TUNAS,0.117459246539045
1957,Bullet tuna,TUNAS,0.0007464640055868
1957,Narrow-barred Spanish mackerel,SEERFISH,21.674341276319
1957,Frigate tuna,TUNAS,0.148432692723528
1957,Indo-Pacific king mackerel,SEERFISH,0.135433217602407
1957,Kawakawa,TUNAS,11.0003646935316
1957,Longtail tuna,TUNAS,10.5915786048799
1957,Skipjack tuna,TUNAS,0.765375729872918
1957,Yellowfin tuna,TUNAS,216.142518274717
1957,Albacore,TUNAS,0.00315790716750388
1957,Bigeye tuna,TUNAS,0.126664338993126
1957,Bullet tuna,TUNAS,0.00194420738430716
1957,Narrow-barred Spanish mackerel,SEERFISH,25.5070413576665
1957,Frigate tuna,TUNAS,0.409930853657477
1957,Indo-Pacific king mackerel,SEERFISH,2.20216195324802
1957,Kawakawa,TUNAS,18.9414958344982
1957,Longtail tuna,TUNAS,4.4250455911296
1957,Skipjack tuna,TUNAS,2.73891807002719
1957,Yellowfin tuna,TUNAS,1.60993661748231
1958,Narrow-barred Spanish mackerel,SEERFISH,1034.53015136718
1958,Longtail tuna,TUNAS,862.11865234375
1958,Narrow-barred Spanish mackerel,SEERFISH,165.469802856445
1958,Longtail tuna,TUNAS,137.881362915039
1958,Narrow-barred Spanish mackerel,SEERFISH,0.0747582504274296
1958,Southern bluefin tuna,TUNAS,0.204438367529733
1958,Narrow-barred Spanish mackerel,SEERFISH,5.03190316420303
1958,Southern bluefin tuna,TUNAS,555.407902065387
1958,Narrow-barred Spanish mackerel,SEERFISH,94.8933385853695
1958,Southern bluefin tuna,TUNAS,444.387659567083
1958,Bigeye tuna,TUNAS,6.44994401931762
1958,Kawakawa,TUNAS,0.944716572761535
1958,Indo-Pacific sailfish,BILLFISH,2.82006669044494
1958,Skipjack tuna,TUNAS,14.7017488479614
1958,Swordfish,BILLFISH,6.54356288909912
1958,Yellowfin tuna,TUNAS,85.2982482910156
1958,Swordfish,BILLFISH,0.258038610219955
1958,Albacore,TUNAS,3.6179869097302
1958,Skipjack tuna,TUNAS,3.2761625033897
1958,Yellowfin tuna,TUNAS,67.1715390525959
1958,Albacore,TUNAS,2.3820130902698
1958,Skipjack tuna,TUNAS,11.7238374966103
1958,Yellowfin tuna,TUNAS,11.8284609474041
1958,Narrow-barred Spanish mackerel,SEERFISH,47.9449119567871
1958,Indo-Pacific king mackerel,SEERFISH,6.24583196640014
1958,Narrow-barred Spanish mackerel,SEERFISH,0.0928674787282944
1958,Albacore,TUNAS,1.83832240104675
1958,Bigeye tuna,TUNAS,17.3834743499755
1958,Black Marlin,BILLFISH,8.70824718475341
1958,Bullet tuna,TUNAS,0.933296740055084
1958,Blue Marlin,BILLFISH,1.53977191448211
1958,Narrow-barred Spanish mackerel,SEERFISH,480.904418945312
1958,Frigate tuna,TUNAS,107.696685791015
1958,Indo-Pacific king mackerel,SEERFISH,235.992965698242
1958,Kawakawa,TUNAS,148.263092041015
1958,Longtail tuna,TUNAS,25.2022380828857
1958,Striped marlin,BILLFISH,5.61637926101684
1958,Indo-Pacific sailfish,BILLFISH,29.5506210327148
1958,Skipjack tuna,TUNAS,1335.62841796875
1958,Swordfish,BILLFISH,4.64730501174926
1958,Yellowfin tuna,TUNAS,298.119598388671
1958,Narrow-barred Spanish mackerel,SEERFISH,19.1089649200439
1958,Indo-Pacific king mackerel,SEERFISH,8.69397640228271
1958,Albacore,TUNAS,15.2189178466796
1958,Bigeye tuna,TUNAS,23.1541805267333
1958,Black Marlin,BILLFISH,6.65058708190917
1958,Bullet tuna,TUNAS,108.277770996093
1958,Blue Marlin,BILLFISH,6.22309923171997
1958,Narrow-barred Spanish mackerel,SEERFISH,96.4707336425781
1958,Frigate tuna,TUNAS,1097.48791503906
1958,Indo-Pacific king mackerel,SEERFISH,4.62935256958007
1958,Kawakawa,TUNAS,735.230285644531
1958,Longtail tuna,TUNAS,9.77577495574951
1958,Striped marlin,BILLFISH,3.29772520065307
1958,Indo-Pacific sailfish,BILLFISH,2.22780561447143
1958,Skipjack tuna,TUNAS,2280.75366210937
1958,Swordfish,BILLFISH,0.76019948720932
1958,Yellowfin tuna,TUNAS,735.952453613281
1958,Frigate tuna,TUNAS,0.0321347489953041
1958,Kawakawa,TUNAS,0.944312393665313
1958,Skipjack tuna,TUNAS,225.875106811523
1958,Yellowfin tuna,TUNAS,261.776977539062
1958,Bullet tuna,TUNAS,0.436877310276031
1958,Frigate tuna,TUNAS,15.1676006317138
1958,Kawakawa,TUNAS,65.7746353149414
1958,Skipjack tuna,TUNAS,0.153830945491791
1958,Yellowfin tuna,TUNAS,4.70821857452392
1958,Black Marlin,BILLFISH,3.26971125602722
1958,Bullet tuna,TUNAS,18.0284709930419
1958,Narrow-barred Spanish mackerel,SEERFISH,3085.32641601562
1958,Frigate tuna,TUNAS,145.345458984375
1958,Indo-Pacific king mackerel,SEERFISH,1599.36975097656
1958,Kawakawa,TUNAS,1185.45336914062
1958,Longtail tuna,TUNAS,37.3697090148925
1958,Indo-Pacific sailfish,BILLFISH,14.6807041168212
1958,Skipjack tuna,TUNAS,27.2819175720214
1958,Swordfish,BILLFISH,2.04981899261474
1958,Yellowfin tuna,TUNAS,27.307668685913
1958,Bullet tuna,TUNAS,5.13380210584553
1958,Narrow-barred Spanish mackerel,SEERFISH,105.999595890813
1958,Frigate tuna,TUNAS,38.6899880042443
1958,Indo-Pacific king mackerel,SEERFISH,6.96404336120531
1958,Kawakawa,TUNAS,155.109356215905
1958,Longtail tuna,TUNAS,0.094860748973797
1958,Skipjack tuna,TUNAS,0.406431575542886
1958,Yellowfin tuna,TUNAS,14.1865164276457
1958,Bullet tuna,TUNAS,5.69792519761768
1958,Narrow-barred Spanish mackerel,SEERFISH,1.48563756669973
1958,Frigate tuna,TUNAS,15.3927909264198
1958,Indo-Pacific king mackerel,SEERFISH,0.182369670239637
1958,Kawakawa,TUNAS,90.6923558202283
1958,Skipjack tuna,TUNAS,0.208892206424277
1958,Yellowfin tuna,TUNAS,0.879783964505161
1958,Black Marlin,BILLFISH,0.134256094694138
1958,Bullet tuna,TUNAS,13.3712756262243
1958,Narrow-barred Spanish mackerel,SEERFISH,124.743633119635
1958,Frigate tuna,TUNAS,0.0321347489953041
1958,Indo-Pacific king mackerel,SEERFISH,113.236262139453
1958,Kawakawa,TUNAS,0.944312393665313
1958,Longtail tuna,TUNAS,0.0396317824450034
1958,Skipjack tuna,TUNAS,118.911323547363
1958,Yellowfin tuna,TUNAS,290.026275634765
1958,Kawakawa,TUNAS,50.1607551574707
1958,Longtail tuna,TUNAS,0.028819827362895
1958,Skipjack tuna,TUNAS,2.58948755264282
1958,Yellowfin tuna,TUNAS,47.7884216308593
1958,Black Marlin,BILLFISH,13.6354331970214
1958,Bullet tuna,TUNAS,0.0058250306174159
1958,Narrow-barred Spanish mackerel,SEERFISH,1620.47351074218
1958,Frigate tuna,TUNAS,75.8701400756835
1958,Indo-Pacific king mackerel,SEERFISH,840.020202636718
1958,Kawakawa,TUNAS,421.387725830078
1958,Longtail tuna,TUNAS,1.23348867893218
1958,Indo-Pacific sailfish,BILLFISH,61.2218437194824
1958,Skipjack tuna,TUNAS,8.91450309753417
1958,Swordfish,BILLFISH,8.54820728302001
1958,Yellowfin tuna,TUNAS,94.399787902832
1958,Black Marlin,BILLFISH,0.498302675273712
1958,Indo-Pacific king mackerel,SEERFISH,3.65765119730313
1958,Kawakawa,TUNAS,2.56833268431772
1958,Longtail tuna,TUNAS,0.256491976476564
1958,Indo-Pacific sailfish,BILLFISH,8.9421545203687
1958,Swordfish,BILLFISH,0.38510613339006
1958,Black Marlin,BILLFISH,13.9207963648144
1958,Narrow-barred Spanish mackerel,SEERFISH,121.971130371094
1958,Indo-Pacific king mackerel,SEERFISH,0.0957841024396403
1958,Kawakawa,TUNAS,14.2937756276227
1958,Longtail tuna,TUNAS,0.00134049495671982
1958,Indo-Pacific sailfish,BILLFISH,56.5614665183386
1958,Skipjack tuna,TUNAS,4.6405668258667
1958,Swordfish,BILLFISH,8.75836448188821
1958,Yellowfin tuna,TUNAS,47.7884216308594
1958,Black Marlin,BILLFISH,1.56850033277563
1958,Bullet tuna,TUNAS,0.0058250306174159
1958,Frigate tuna,TUNAS,54.7897453308105
1958,Indo-Pacific king mackerel,SEERFISH,59.4738901397104
1958,Kawakawa,TUNAS,166.671087183665
1958,Longtail tuna,TUNAS,0.975656132993101
1958,Indo-Pacific sailfish,BILLFISH,6.27923733302737
1958,Skipjack tuna,TUNAS,0.0179469436407089
1958,Swordfish,BILLFISH,0.879336982835742
1958,Yellowfin tuna,TUNAS,16.0079441070556
1958,Narrow-barred Spanish mackerel,SEERFISH,125.291915893554
1958,Frigate tuna,TUNAS,26.7088203430175
1958,Indo-Pacific king mackerel,SEERFISH,228.131790161132
1958,Kawakawa,TUNAS,59.0443840026855
1958,Longtail tuna,TUNAS,333.365631103515
1958,Indo-Pacific sailfish,BILLFISH,15.4428825378417
1958,Yellowfin tuna,TUNAS,83.5298690795898
1958,Albacore,TUNAS,3666.64965820312
1958,Bigeye tuna,TUNAS,4781.51220703125
1958,Black Marlin,BILLFISH,253.560363769531
1958,Blue Marlin,BILLFISH,2605.8896484375
1958,Striped marlin,BILLFISH,389.0400390625
1958,Southern bluefin tuna,TUNAS,0.0715319663286209
1958,Indo-Pacific sailfish,BILLFISH,241.736328125
1958,Skipjack tuna,TUNAS,162.838562011718
1958,Swordfish,BILLFISH,165.718490600585
1958,Yellowfin tuna,TUNAS,12273.3427734375
1958,Albacore,TUNAS,2618.35034179687
1958,Bigeye tuna,TUNAS,5371.48779296875
1958,Black Marlin,BILLFISH,759.439636230468
1958,Blue Marlin,BILLFISH,1357.11047363281
1958,Striped marlin,BILLFISH,1288.9599609375
1958,Southern bluefin tuna,TUNAS,8548.9287109375
1958,Indo-Pacific sailfish,BILLFISH,128.328659057617
1958,Skipjack tuna,TUNAS,55.8209609985351
1958,Swordfish,BILLFISH,316.281494140625
1958,Yellowfin tuna,TUNAS,10370.6572265625
1958,Bullet tuna,TUNAS,4.96485519409179
1958,Frigate tuna,TUNAS,5.84100627899169
1958,Kawakawa,TUNAS,91.2293701171875
1958,Skipjack tuna,TUNAS,818.0146484375
1958,Yellowfin tuna,TUNAS,247.27522277832
1958,Kawakawa,TUNAS,106.20011138916
1958,Skipjack tuna,TUNAS,106.20011138916
1958,Yellowfin tuna,TUNAS,53.10005569458
1958,Narrow-barred Spanish mackerel,SEERFISH,1343.97082519531
1958,Indo-Pacific king mackerel,SEERFISH,135.797210693359
1958,Kawakawa,TUNAS,129.170364379882
1958,Skipjack tuna,TUNAS,322.087646484375
1958,Yellowfin tuna,TUNAS,138.41812133789
1958,Bigeye tuna,TUNAS,110.979118347167
1958,Skipjack tuna,TUNAS,2.92050313949584
1958,Yellowfin tuna,TUNAS,470.201019287109
1958,Kawakawa,TUNAS,252.67935180664
1958,Skipjack tuna,TUNAS,215.36506652832
1958,Yellowfin tuna,TUNAS,116.056213378906
1958,Bigeye tuna,TUNAS,3.72097277641296
1958,Bullet tuna,TUNAS,0.572964429855346
1958,Narrow-barred Spanish mackerel,SEERFISH,788.955200195312
1958,Frigate tuna,TUNAS,123.164459228515
1958,Indo-Pacific king mackerel,SEERFISH,1.40342271327972
1958,Kawakawa,TUNAS,443.590850830078
1958,Longtail tuna,TUNAS,224.172225952148
1958,Indo-Pacific sailfish,BILLFISH,81.4128341674804
1958,Skipjack tuna,TUNAS,116.629257202148
1958,Yellowfin tuna,TUNAS,94.3777999877929
1958,Bigeye tuna,TUNAS,68.5688171386718
1958,Frigate tuna,TUNAS,918
1958,Skipjack tuna,TUNAS,10000
1958,Yellowfin tuna,TUNAS,1931.43115234375
1958,Frigate tuna,TUNAS,82
1958,Narrow-barred Spanish mackerel,SEERFISH,407.734832763671
1958,Indo-Pacific king mackerel,SEERFISH,185.517623901367
1958,Kawakawa,TUNAS,15.2519083023071
1958,Longtail tuna,TUNAS,48.5608367919921
1958,Kawakawa,TUNAS,95.7480926513671
1958,Longtail tuna,TUNAS,40.4391632080078
1958,Narrow-barred Spanish mackerel,SEERFISH,5.56407785415649
1958,Indo-Pacific king mackerel,SEERFISH,1.18348062038421
1958,Narrow-barred Spanish mackerel,SEERFISH,911.560791015625
1958,Frigate tuna,TUNAS,17.9264011383056
1958,Kawakawa,TUNAS,90.6739196777343
1958,Longtail tuna,TUNAS,516.367797851562
1958,Indo-Pacific sailfish,BILLFISH,34.3534507751464
1958,Skipjack tuna,TUNAS,9.5719985961914
1958,Yellowfin tuna,TUNAS,374.933016058565
1958,Narrow-barred Spanish mackerel,SEERFISH,351.620483398437
1958,Frigate tuna,TUNAS,6.91483211517333
1958,Kawakawa,TUNAS,34.9760589599609
1958,Longtail tuna,TUNAS,199.180892944335
1958,Indo-Pacific sailfish,BILLFISH,13.2513122558593
1958,Skipjack tuna,TUNAS,0.10323129594326
1958,Yellowfin tuna,TUNAS,162.432571143001
1958,Yellowfin tuna,TUNAS,5.11958888485944
1958,Bullet tuna,TUNAS,28.9510421752929
1958,Narrow-barred Spanish mackerel,SEERFISH,813.349548339843
1958,Frigate tuna,TUNAS,175.617309570312
1958,Indo-Pacific king mackerel,SEERFISH,254.650451660156
1958,Kawakawa,TUNAS,332
1958,Longtail tuna,TUNAS,962
1958,Skipjack tuna,TUNAS,934
1958,Yellowfin tuna,TUNAS,686
1958,Albacore,TUNAS,499.82552210141
1958,Bigeye tuna,TUNAS,728.33300050399
1958,Black Marlin,BILLFISH,137.778648978632
1958,Blue Marlin,BILLFISH,162.427209989076
1958,Striped marlin,BILLFISH,100.158383346696
1958,Swordfish,BILLFISH,49.1235659131357
1958,Yellowfin tuna,TUNAS,1184.67929244091
1958,Albacore,TUNAS,491.832434428007
1958,Bigeye tuna,TUNAS,773.437573466918
1958,Black Marlin,BILLFISH,401.086608649837
1958,Blue Marlin,BILLFISH,66.8592658634458
1958,Striped marlin,BILLFISH,121.155379802919
1958,Swordfish,BILLFISH,61.4109603444426
1958,Yellowfin tuna,TUNAS,642.606663300105
1958,Albacore,TUNAS,0.00203660288055513
1958,Bigeye tuna,TUNAS,0.0258605022826642
1958,Bullet tuna,TUNAS,0.00675949027993348
1958,Narrow-barred Spanish mackerel,SEERFISH,752.818617366014
1958,Frigate tuna,TUNAS,11.9167055721736
1958,Indo-Pacific king mackerel,SEERFISH,136.135824018603
1958,Kawakawa,TUNAS,352.249653676495
1958,Longtail tuna,TUNAS,327.704392928677
1958,Skipjack tuna,TUNAS,6.51797192064333
1958,Yellowfin tuna,TUNAS,10.6515495077959
1958,Albacore,TUNAS,0.00479647523384436
1958,Bigeye tuna,TUNAS,0.117459246539045
1958,Bullet tuna,TUNAS,0.0007464640055868
1958,Narrow-barred Spanish mackerel,SEERFISH,21.674341276319
1958,Frigate tuna,TUNAS,0.148432692723528
1958,Indo-Pacific king mackerel,SEERFISH,0.135433217602407
1958,Kawakawa,TUNAS,11.0003646935316
1958,Longtail tuna,TUNAS,10.5915786048799
1958,Skipjack tuna,TUNAS,0.765375729872918
1958,Yellowfin tuna,TUNAS,216.142518274717
1958,Albacore,TUNAS,0.00315790716750388
1958,Bigeye tuna,TUNAS,0.126664338993126
1958,Bullet tuna,TUNAS,0.00194420738430716
1958,Narrow-barred Spanish mackerel,SEERFISH,25.5070413576665
1958,Frigate tuna,TUNAS,0.409930853657477
1958,Indo-Pacific king mackerel,SEERFISH,2.20216195324802
1958,Kawakawa,TUNAS,18.9414958344982
1958,Longtail tuna,TUNAS,4.4250455911296
1958,Skipjack tuna,TUNAS,2.73891807002719
1958,Yellowfin tuna,TUNAS,1.60993661748231
1959,Narrow-barred Spanish mackerel,SEERFISH,1551.79528808593
1959,Longtail tuna,TUNAS,1293.17797851562
1959,Narrow-barred Spanish mackerel,SEERFISH,248.204696655273
1959,Longtail tuna,TUNAS,206.822052001953
1959,Narrow-barred Spanish mackerel,SEERFISH,0.149516500854859
1959,Southern bluefin tuna,TUNAS,0.408876735059465
1959,Narrow-barred Spanish mackerel,SEERFISH,10.0638063284061
1959,Southern bluefin tuna,TUNAS,1110.81580413077
1959,Narrow-barred Spanish mackerel,SEERFISH,189.786677170739
1959,Southern bluefin tuna,TUNAS,888.775319134166
1959,Bigeye tuna,TUNAS,6.40550279617309
1959,Kawakawa,TUNAS,0.98248267173767
1959,Indo-Pacific sailfish,BILLFISH,2.82006669044494
1959,Skipjack tuna,TUNAS,15.2894678115844
1959,Swordfish,BILLFISH,6.54356288909912
1959,Yellowfin tuna,TUNAS,84.7105331420898
1959,Swordfish,BILLFISH,0.258038610219955
1959,Albacore,TUNAS,3.6179869097302
1959,Skipjack tuna,TUNAS,3.2761625033897
1959,Yellowfin tuna,TUNAS,67.1715390525959
1959,Albacore,TUNAS,2.3820130902698
1959,Skipjack tuna,TUNAS,11.7238374966103
1959,Yellowfin tuna,TUNAS,11.8284609474041
1959,Narrow-barred Spanish mackerel,SEERFISH,47.9956016540527
1959,Indo-Pacific king mackerel,SEERFISH,6.2524356842041
1959,Narrow-barred Spanish mackerel,SEERFISH,0.0929656624794006
1959,Albacore,TUNAS,1.84017026424407
1959,Bigeye tuna,TUNAS,17.4009475708007
1959,Black Marlin,BILLFISH,8.71745491027832
1959,Bullet tuna,TUNAS,0.934234857559204
1959,Blue Marlin,BILLFISH,1.54139995574951
1959,Narrow-barred Spanish mackerel,SEERFISH,481.412872314453
1959,Frigate tuna,TUNAS,107.804939270019
1959,Indo-Pacific king mackerel,SEERFISH,236.242477416992
1959,Kawakawa,TUNAS,148.412109375
1959,Longtail tuna,TUNAS,25.2275714874267
1959,Striped marlin,BILLFISH,5.62231731414794
1959,Indo-Pacific sailfish,BILLFISH,29.5818634033203
1959,Skipjack tuna,TUNAS,1336.97094726562
1959,Swordfish,BILLFISH,4.65221834182739
1959,Yellowfin tuna,TUNAS,298.419281005859
1959,Narrow-barred Spanish mackerel,SEERFISH,19.1291694641113
1959,Indo-Pacific king mackerel,SEERFISH,8.70316886901855
1959,Albacore,TUNAS,15.2342157363891
1959,Bigeye tuna,TUNAS,23.1774539947509
1959,Black Marlin,BILLFISH,6.65761852264404
1959,Bullet tuna,TUNAS,108.386604309082
1959,Blue Marlin,BILLFISH,6.22967863082885
1959,Narrow-barred Spanish mackerel,SEERFISH,96.5727310180664
1959,Frigate tuna,TUNAS,1098.59106445312
1959,Indo-Pacific king mackerel,SEERFISH,4.63424730300903
1959,Kawakawa,TUNAS,735.969299316406
1959,Longtail tuna,TUNAS,9.78560066223144
1959,Striped marlin,BILLFISH,3.30121183395385
1959,Indo-Pacific sailfish,BILLFISH,2.23016095161437
1959,Skipjack tuna,TUNAS,2283.04614257812
1959,Swordfish,BILLFISH,0.761003255844116
1959,Yellowfin tuna,TUNAS,736.692199707031
1959,Frigate tuna,TUNAS,0.0413279347121716
1959,Kawakawa,TUNAS,0.94387400150299
1959,Skipjack tuna,TUNAS,221.229858398437
1959,Yellowfin tuna,TUNAS,109.154235839843
1959,Bullet tuna,TUNAS,0.561860263347625
1959,Frigate tuna,TUNAS,19.5067863464355
1959,Kawakawa,TUNAS,65.7440948486328
1959,Skipjack tuna,TUNAS,0.150667324662209
1959,Yellowfin tuna,TUNAS,1.96320557594299
1959,Black Marlin,BILLFISH,3.3668315410614
1959,Bullet tuna,TUNAS,23.1861000061035
1959,Narrow-barred Spanish mackerel,SEERFISH,2499.96801757812
1959,Frigate tuna,TUNAS,186.92625427246
1959,Indo-Pacific king mackerel,SEERFISH,1576.80908203125
1959,Kawakawa,TUNAS,1184.90295410156
1959,Longtail tuna,TUNAS,39.2381973266601
1959,Indo-Pacific sailfish,BILLFISH,15.1167640686035
1959,Skipjack tuna,TUNAS,26.7208499908447
1959,Swordfish,BILLFISH,2.11070466041564
1959,Yellowfin tuna,TUNAS,11.3865928649902
1959,Bullet tuna,TUNAS,6.60249294367279
1959,Narrow-barred Spanish mackerel,SEERFISH,85.8889992465501
1959,Frigate tuna,TUNAS,49.7585171039288
1959,Indo-Pacific king mackerel,SEERFISH,6.86580844399782
1959,Kawakawa,TUNAS,155.037351884513
1959,Longtail tuna,TUNAS,0.0996037858969798
1959,Skipjack tuna,TUNAS,0.398073079181333
1959,Yellowfin tuna,TUNAS,5.91541084929974
1959,Bullet tuna,TUNAS,7.32800176851579
1959,Narrow-barred Spanish mackerel,SEERFISH,1.20377745570234
1959,Frigate tuna,TUNAS,19.7963992779072
1959,Indo-Pacific king mackerel,SEERFISH,0.179797160488054
1959,Kawakawa,TUNAS,90.6502549270104
1959,Skipjack tuna,TUNAS,0.204596219467501
1959,Yellowfin tuna,TUNAS,0.366847184452697
1959,Black Marlin,BILLFISH,0.138243898749352
1959,Bullet tuna,TUNAS,17.1965633169862
1959,Narrow-barred Spanish mackerel,SEERFISH,101.076855255755
1959,Frigate tuna,TUNAS,0.0413279347121716
1959,Indo-Pacific king mackerel,SEERFISH,111.638949449225
1959,Kawakawa,TUNAS,0.94387400150299
1959,Longtail tuna,TUNAS,0.0416133713477025
1959,Skipjack tuna,TUNAS,116.465843200683
1959,Yellowfin tuna,TUNAS,120.933464050292
1959,Kawakawa,TUNAS,50.137466430664
1959,Longtail tuna,TUNAS,0.0302608199417591
1959,Skipjack tuna,TUNAS,2.53623342514038
1959,Yellowfin tuna,TUNAS,19.9265365600585
1959,Black Marlin,BILLFISH,14.0404453277587
1959,Bullet tuna,TUNAS,0.00749146984890103
1959,Narrow-barred Spanish mackerel,SEERFISH,1313.03198242187
1959,Frigate tuna,TUNAS,97.5752563476562
1959,Indo-Pacific king mackerel,SEERFISH,828.1708984375
1959,Kawakawa,TUNAS,421.192108154296
1959,Longtail tuna,TUNAS,1.29516303539276
1959,Indo-Pacific sailfish,BILLFISH,63.0403137207031
1959,Skipjack tuna,TUNAS,8.73117160797119
1959,Swordfish,BILLFISH,8.80211448669433
1959,Yellowfin tuna,TUNAS,39.3622741699218
1959,Black Marlin,BILLFISH,0.513103756271232
1959,Indo-Pacific king mackerel,SEERFISH,3.60605641594094
1959,Kawakawa,TUNAS,2.56714013324601
1959,Longtail tuna,TUNAS,0.269316596931291
1959,Indo-Pacific sailfish,BILLFISH,9.2077626743856
1959,Swordfish,BILLFISH,0.39654492042518
1959,Black Marlin,BILLFISH,14.3342856852007
1959,Narrow-barred Spanish mackerel,SEERFISH,98.8303604125977
1959,Indo-Pacific king mackerel,SEERFISH,0.0944329731064247
1959,Kawakawa,TUNAS,14.2871386146113
1959,Longtail tuna,TUNAS,0.00140751981760462
1959,Indo-Pacific sailfish,BILLFISH,58.241507572897
1959,Skipjack tuna,TUNAS,4.54513120651245
1959,Swordfish,BILLFISH,9.01851371711943
1959,Yellowfin tuna,TUNAS,19.9265365600586
1959,Black Marlin,BILLFISH,1.61508943464193
1959,Bullet tuna,TUNAS,0.00749146984890103
1959,Frigate tuna,TUNAS,70.4641342163085
1959,Indo-Pacific king mackerel,SEERFISH,58.6349522003081
1959,Kawakawa,TUNAS,166.593704040229
1959,Longtail tuna,TUNAS,1.02443900805083
1959,Indo-Pacific sailfish,BILLFISH,6.4657497417311
1959,Skipjack tuna,TUNAS,0.0175778549164534
1959,Swordfish,BILLFISH,0.905455922201176
1959,Yellowfin tuna,TUNAS,6.67489910125732
1959,Narrow-barred Spanish mackerel,SEERFISH,125.291915893554
1959,Frigate tuna,TUNAS,26.7088203430175
1959,Indo-Pacific king mackerel,SEERFISH,228.131790161132
1959,Kawakawa,TUNAS,59.0443840026855
1959,Longtail tuna,TUNAS,333.365631103515
1959,Indo-Pacific sailfish,BILLFISH,15.4428825378417
1959,Yellowfin tuna,TUNAS,83.5298690795898
1959,Albacore,TUNAS,5245.8046875
1959,Bigeye tuna,TUNAS,4056.44384765625
1959,Black Marlin,BILLFISH,228.417236328125
1959,Blue Marlin,BILLFISH,2840.90112304687
1959,Striped marlin,BILLFISH,867.941345214843
1959,Southern bluefin tuna,TUNAS,6.99126958847045
1959,Indo-Pacific sailfish,BILLFISH,505.322326660156
1959,Skipjack tuna,TUNAS,176.019958496093
1959,Swordfish,BILLFISH,198.874252319335
1959,Yellowfin tuna,TUNAS,14378.9619140625
1959,Albacore,TUNAS,5164.1953125
1959,Bigeye tuna,TUNAS,4309.55615234375
1959,Black Marlin,BILLFISH,762.582763671875
1959,Blue Marlin,BILLFISH,1341.09887695312
1959,Striped marlin,BILLFISH,1204.05859375
1959,Southern bluefin tuna,TUNAS,48449.0078125
1959,Indo-Pacific sailfish,BILLFISH,160.25779724121
1959,Skipjack tuna,TUNAS,42.9507331848144
1959,Swordfish,BILLFISH,285.125762939453
1959,Yellowfin tuna,TUNAS,7803.03857421875
1959,Bullet tuna,TUNAS,5.35887336730957
1959,Frigate tuna,TUNAS,6.30455732345581
1959,Kawakawa,TUNAS,98.4694671630859
1959,Skipjack tuna,TUNAS,882.933471679687
1959,Yellowfin tuna,TUNAS,266.899353027343
1959,Kawakawa,TUNAS,114.628311157226
1959,Skipjack tuna,TUNAS,114.628311157226
1959,Yellowfin tuna,TUNAS,57.3141555786132
1959,Narrow-barred Spanish mackerel,SEERFISH,1560.11865234375
1959,Indo-Pacific king mackerel,SEERFISH,157.637161254882
1959,Kawakawa,TUNAS,139.421508789062
1959,Skipjack tuna,TUNAS,347.648986816406
1959,Yellowfin tuna,TUNAS,149.403198242187
1959,Bigeye tuna,TUNAS,119.786582946777
1959,Skipjack tuna,TUNAS,3.1522786617279
1959,Yellowfin tuna,TUNAS,507.516845703125
1959,Kawakawa,TUNAS,272.732360839843
1959,Skipjack tuna,TUNAS,232.456756591796
1959,Yellowfin tuna,TUNAS,125.2666015625
1959,Bigeye tuna,TUNAS,3.96071600914001
1959,Bullet tuna,TUNAS,0.609880685806274
1959,Narrow-barred Spanish mackerel,SEERFISH,839.787780761718
1959,Frigate tuna,TUNAS,131.099975585937
1959,Indo-Pacific king mackerel,SEERFISH,1.49384558200836
1959,Kawakawa,TUNAS,472.171508789062
1959,Longtail tuna,TUNAS,238.61570739746
1959,Indo-Pacific sailfish,BILLFISH,86.6582794189453
1959,Skipjack tuna,TUNAS,124.14370727539
1959,Yellowfin tuna,TUNAS,100.458587646484
1959,Bigeye tuna,TUNAS,68.5688171386718
1959,Frigate tuna,TUNAS,918
1959,Skipjack tuna,TUNAS,10000
1959,Yellowfin tuna,TUNAS,1931.43115234375
1959,Frigate tuna,TUNAS,82
1959,Narrow-barred Spanish mackerel,SEERFISH,407.734832763671
1959,Indo-Pacific king mackerel,SEERFISH,185.517623901367
1959,Kawakawa,TUNAS,15.2519083023071
1959,Longtail tuna,TUNAS,48.5608367919921
1959,Kawakawa,TUNAS,95.7480926513671
1959,Longtail tuna,TUNAS,40.4391632080078
1959,Narrow-barred Spanish mackerel,SEERFISH,5.56407785415649
1959,Indo-Pacific king mackerel,SEERFISH,1.18348062038421
1959,Narrow-barred Spanish mackerel,SEERFISH,1139.45092773437
1959,Frigate tuna,TUNAS,22.4080009460449
1959,Kawakawa,TUNAS,113.342391967773
1959,Longtail tuna,TUNAS,645.459777832031
1959,Indo-Pacific sailfish,BILLFISH,42.9418106079101
1959,Skipjack tuna,TUNAS,11.9649982452392
1959,Yellowfin tuna,TUNAS,468.666178109839
1959,Narrow-barred Spanish mackerel,SEERFISH,439.525634765625
1959,Frigate tuna,TUNAS,8.64354133605957
1959,Kawakawa,TUNAS,43.7200813293457
